,season,holiday,workingday,casual,registered,count,date,hour,weekday,month
6857,Summer,0,1,0,11,11,2012/4/4,1,Wednesday,April
6858,Summer,0,1,0,5,5,2012/4/4,2,Wednesday,April
6859,Summer,0,1,0,3,3,2012/4/4,3,Wednesday,April
6860,Summer,0,1,0,1,1,2012/4/4,4,Wednesday,April
6861,Summer,0,1,0,27,27,2012/4/4,5,Wednesday,April
6862,Summer,0,1,6,120,126,2012/4/4,6,Wednesday,April
6863,Summer,0,1,12,354,366,2012/4/4,7,Wednesday,April
6864,Summer,0,1,31,653,684,2012/4/4,8,Wednesday,April
6865,Summer,0,1,47,316,363,2012/4/4,9,Wednesday,April
6866,Summer,0,1,68,99,167,2012/4/4,10,Wednesday,April
6867,Summer,0,1,61,152,213,2012/4/4,11,Wednesday,April
6868,Summer,0,1,73,210,283,2012/4/4,12,Wednesday,April
6869,Summer,0,1,70,181,251,2012/4/4,13,Wednesday,April
6870,Summer,0,1,82,176,258,2012/4/4,14,Wednesday,April
6871,Summer,0,1,86,182,268,2012/4/4,15,Wednesday,April
6872,Summer,0,1,86,304,390,2012/4/4,16,Wednesday,April
6875,Summer,0,1,75,419,494,2012/4/4,19,Wednesday,April
6876,Summer,0,1,39,333,372,2012/4/4,20,Wednesday,April
6877,Summer,0,1,43,255,298,2012/4/4,21,Wednesday,April
6878,Summer,0,1,30,151,181,2012/4/4,22,Wednesday,April
6879,Summer,0,1,19,112,131,2012/4/4,23,Wednesday,April
6880,Summer,0,1,12,33,45,2012/4/5,0,Thursday,April
6881,Summer,0,1,4,9,13,2012/4/5,1,Thursday,April
6882,Summer,0,1,7,11,18,2012/4/5,2,Thursday,April
6883,Summer,0,1,0,5,5,2012/4/5,3,Thursday,April
6884,Summer,0,1,0,1,1,2012/4/5,4,Thursday,April
6885,Summer,0,1,1,28,29,2012/4/5,5,Thursday,April
6886,Summer,0,1,8,118,126,2012/4/5,6,Thursday,April
6887,Summer,0,1,15,339,354,2012/4/5,7,Thursday,April
6888,Summer,0,1,28,610,638,2012/4/5,8,Thursday,April
6889,Summer,0,1,61,290,351,2012/4/5,9,Thursday,April
6890,Summer,0,1,88,158,246,2012/4/5,10,Thursday,April
6891,Summer,0,1,109,159,268,2012/4/5,11,Thursday,April
6892,Summer,0,1,66,210,276,2012/4/5,12,Thursday,April
6893,Summer,0,1,89,202,291,2012/4/5,13,Thursday,April
6894,Summer,0,1,143,144,287,2012/4/5,14,Thursday,April
6895,Summer,0,1,98,171,269,2012/4/5,15,Thursday,April
6896,Summer,0,1,84,318,402,2012/4/5,16,Thursday,April
6898,Summer,0,1,80,618,698,2012/4/5,18,Thursday,April
6899,Summer,0,1,64,423,487,2012/4/5,19,Thursday,April
6900,Summer,0,1,33,279,312,2012/4/5,20,Thursday,April
6901,Summer,0,1,25,209,234,2012/4/5,21,Thursday,April
6902,Summer,0,1,20,129,149,2012/4/5,22,Thursday,April
6903,Summer,0,1,12,124,136,2012/4/5,23,Thursday,April
6904,Summer,0,1,12,49,61,2012/4/6,0,Friday,April
6905,Summer,0,1,10,28,38,2012/4/6,1,Friday,April
6906,Summer,0,1,6,5,11,2012/4/6,2,Friday,April
6907,Summer,0,1,3,5,8,2012/4/6,3,Friday,April
6908,Summer,0,1,2,3,5,2012/4/6,4,Friday,April
6909,Summer,0,1,0,23,23,2012/4/6,5,Friday,April
6910,Summer,0,1,0,80,80,2012/4/6,6,Friday,April
6911,Summer,0,1,15,231,246,2012/4/6,7,Friday,April
6912,Summer,0,1,19,489,508,2012/4/6,8,Friday,April
6913,Summer,0,1,58,318,376,2012/4/6,9,Friday,April
6914,Summer,0,1,81,157,238,2012/4/6,10,Friday,April
6915,Summer,0,1,112,179,291,2012/4/6,11,Friday,April
6916,Summer,0,1,113,224,337,2012/4/6,12,Friday,April
6917,Summer,0,1,173,238,411,2012/4/6,13,Friday,April
6918,Summer,0,1,240,250,490,2012/4/6,14,Friday,April
6919,Summer,0,1,218,319,537,2012/4/6,15,Friday,April
6920,Summer,0,1,184,352,536,2012/4/6,16,Friday,April
6921,Summer,0,1,172,483,655,2012/4/6,17,Friday,April
6922,Summer,0,1,104,380,484,2012/4/6,18,Friday,April
6923,Summer,0,1,115,297,412,2012/4/6,19,Friday,April
6924,Summer,0,1,61,191,252,2012/4/6,20,Friday,April
6925,Summer,0,1,54,136,190,2012/4/6,21,Friday,April
6926,Summer,0,1,34,124,158,2012/4/6,22,Friday,April
6927,Summer,0,1,21,92,113,2012/4/6,23,Friday,April
6928,Summer,0,0,9,85,94,2012/4/7,0,Saturday,April
6929,Summer,0,0,9,60,69,2012/4/7,1,Saturday,April
6930,Summer,0,0,11,25,36,2012/4/7,2,Saturday,April
6931,Summer,0,0,7,21,28,2012/4/7,3,Saturday,April
6932,Summer,0,0,3,4,7,2012/4/7,4,Saturday,April
6933,Summer,0,0,0,2,2,2012/4/7,5,Saturday,April
6934,Summer,0,0,1,18,19,2012/4/7,6,Saturday,April
6935,Summer,0,0,14,40,54,2012/4/7,7,Saturday,April
6936,Summer,0,0,29,94,123,2012/4/7,8,Saturday,April
6937,Summer,0,0,103,173,276,2012/4/7,9,Saturday,April
6938,Summer,0,0,187,176,363,2012/4/7,10,Saturday,April
6939,Summer,0,0,251,244,495,2012/4/7,11,Saturday,April
6940,Summer,0,0,320,270,590,2012/4/7,12,Saturday,April
6941,Summer,0,0,355,288,643,2012/4/7,13,Saturday,April
6942,Summer,0,0,326,252,578,2012/4/7,14,Saturday,April
6943,Summer,0,0,321,305,626,2012/4/7,15,Saturday,April
6944,Summer,0,0,354,261,615,2012/4/7,16,Saturday,April
6945,Summer,0,0,299,268,567,2012/4/7,17,Saturday,April
6946,Summer,0,0,227,290,517,2012/4/7,18,Saturday,April
6947,Summer,0,0,170,243,413,2012/4/7,19,Saturday,April
6948,Summer,0,0,73,135,208,2012/4/7,20,Saturday,April
6949,Summer,0,0,75,159,234,2012/4/7,21,Saturday,April
6950,Summer,0,0,76,106,182,2012/4/7,22,Saturday,April
6951,Summer,0,0,32,86,118,2012/4/7,23,Saturday,April
6952,Summer,0,0,21,64,85,2012/4/8,0,Sunday,April
6953,Summer,0,0,14,50,64,2012/4/8,1,Sunday,April
6954,Summer,0,0,7,25,32,2012/4/8,2,Sunday,April
6955,Summer,0,0,8,18,26,2012/4/8,3,Sunday,April
6956,Summer,0,0,0,7,7,2012/4/8,4,Sunday,April
6957,Summer,0,0,4,8,12,2012/4/8,5,Sunday,April
6958,Summer,0,0,7,21,28,2012/4/8,6,Sunday,April
6959,Summer,0,0,12,25,37,2012/4/8,7,Sunday,April
6960,Summer,0,0,19,65,84,2012/4/8,8,Sunday,April
6961,Summer,0,0,71,108,179,2012/4/8,9,Sunday,April
6962,Summer,0,0,113,186,299,2012/4/8,10,Sunday,April
6963,Summer,0,0,195,209,404,2012/4/8,11,Sunday,April
6964,Summer,0,0,198,259,457,2012/4/8,12,Sunday,April
6965,Summer,0,0,229,254,483,2012/4/8,13,Sunday,April
6966,Summer,0,0,254,249,503,2012/4/8,14,Sunday,April
6967,Summer,0,0,260,226,486,2012/4/8,15,Sunday,April
6968,Summer,0,0,232,244,476,2012/4/8,16,Sunday,April
6969,Summer,0,0,185,226,411,2012/4/8,17,Sunday,April
6970,Summer,0,0,151,159,310,2012/4/8,18,Sunday,April
6971,Summer,0,0,89,187,276,2012/4/8,19,Sunday,April
6972,Summer,0,0,65,146,211,2012/4/8,20,Sunday,April
6973,Summer,0,0,53,77,130,2012/4/8,21,Sunday,April
6974,Summer,0,0,33,85,118,2012/4/8,22,Sunday,April
6975,Summer,0,0,10,41,51,2012/4/8,23,Sunday,April
6976,Summer,0,1,8,29,37,2012/4/9,0,Monday,April
6977,Summer,0,1,4,12,16,2012/4/9,1,Monday,April
6978,Summer,0,1,2,4,6,2012/4/9,2,Monday,April
6979,Summer,0,1,0,3,3,2012/4/9,3,Monday,April
6980,Summer,0,1,2,3,5,2012/4/9,4,Monday,April
6981,Summer,0,1,2,30,32,2012/4/9,5,Monday,April
6982,Summer,0,1,3,108,111,2012/4/9,6,Monday,April
6983,Summer,0,1,11,320,331,2012/4/9,7,Monday,April
6984,Summer,0,1,22,595,617,2012/4/9,8,Monday,April
6985,Summer,0,1,50,236,286,2012/4/9,9,Monday,April
6986,Summer,0,1,65,113,178,2012/4/9,10,Monday,April
6987,Summer,0,1,96,127,223,2012/4/9,11,Monday,April
6988,Summer,0,1,94,186,280,2012/4/9,12,Monday,April
6989,Summer,0,1,108,173,281,2012/4/9,13,Monday,April
6990,Summer,0,1,66,152,218,2012/4/9,14,Monday,April
6991,Summer,0,1,82,173,255,2012/4/9,15,Monday,April
6992,Summer,0,1,81,310,391,2012/4/9,16,Monday,April
6993,Summer,0,1,67,565,632,2012/4/9,17,Monday,April
6994,Summer,0,1,60,586,646,2012/4/9,18,Monday,April
6995,Summer,0,1,35,386,421,2012/4/9,19,Monday,April
6996,Summer,0,1,21,255,276,2012/4/9,20,Monday,April
6997,Summer,0,1,14,151,165,2012/4/9,21,Monday,April
6998,Summer,0,1,6,102,108,2012/4/9,22,Monday,April
6999,Summer,0,1,6,61,67,2012/4/9,23,Monday,April
7000,Summer,0,1,3,23,26,2012/4/10,0,Tuesday,April
7001,Summer,0,1,0,9,9,2012/4/10,1,Tuesday,April
7002,Summer,0,1,0,2,2,2012/4/10,2,Tuesday,April
7003,Summer,0,1,0,2,2,2012/4/10,3,Tuesday,April
7004,Summer,0,1,0,2,2,2012/4/10,4,Tuesday,April
7005,Summer,0,1,0,24,24,2012/4/10,5,Tuesday,April
7006,Summer,0,1,3,100,103,2012/4/10,6,Tuesday,April
7007,Summer,0,1,16,368,384,2012/4/10,7,Tuesday,April
7008,Summer,0,1,22,670,692,2012/4/10,8,Tuesday,April
7009,Summer,0,1,16,303,319,2012/4/10,9,Tuesday,April
7010,Summer,0,1,49,132,181,2012/4/10,10,Tuesday,April
7011,Summer,0,1,78,161,239,2012/4/10,11,Tuesday,April
7012,Summer,0,1,75,184,259,2012/4/10,12,Tuesday,April
7013,Summer,0,1,81,202,283,2012/4/10,13,Tuesday,April
7014,Summer,0,1,75,149,224,2012/4/10,14,Tuesday,April
7015,Summer,0,1,46,157,203,2012/4/10,15,Tuesday,April
7016,Summer,0,1,66,296,362,2012/4/10,16,Tuesday,April
7018,Summer,0,1,78,626,704,2012/4/10,18,Tuesday,April
7019,Summer,0,1,51,428,479,2012/4/10,19,Tuesday,April
7020,Summer,0,1,34,248,282,2012/4/10,20,Tuesday,April
7021,Summer,0,1,15,191,206,2012/4/10,21,Tuesday,April
7022,Summer,0,1,9,118,127,2012/4/10,22,Tuesday,April
7023,Summer,0,1,14,48,62,2012/4/10,23,Tuesday,April
7024,Summer,0,1,8,22,30,2012/4/11,0,Wednesday,April
7025,Summer,0,1,3,9,12,2012/4/11,1,Wednesday,April
7026,Summer,0,1,0,2,2,2012/4/11,2,Wednesday,April
7027,Summer,0,1,0,2,2,2012/4/11,3,Wednesday,April
7028,Summer,0,1,1,26,27,2012/4/11,5,Wednesday,April
7029,Summer,0,1,3,103,106,2012/4/11,6,Wednesday,April
7030,Summer,0,1,18,303,321,2012/4/11,7,Wednesday,April
7031,Summer,0,1,14,581,595,2012/4/11,8,Wednesday,April
7032,Summer,0,1,20,282,302,2012/4/11,9,Wednesday,April
7033,Summer,0,1,26,127,153,2012/4/11,10,Wednesday,April
7034,Summer,0,1,38,142,180,2012/4/11,11,Wednesday,April
7035,Summer,0,1,35,147,182,2012/4/11,12,Wednesday,April
7036,Summer,0,1,16,147,163,2012/4/11,13,Wednesday,April
7037,Summer,0,1,34,101,135,2012/4/11,14,Wednesday,April
7038,Summer,0,1,50,152,202,2012/4/11,15,Wednesday,April
7039,Summer,0,1,51,256,307,2012/4/11,16,Wednesday,April
7040,Summer,0,1,52,527,579,2012/4/11,17,Wednesday,April
7041,Summer,0,1,39,546,585,2012/4/11,18,Wednesday,April
7042,Summer,0,1,28,356,384,2012/4/11,19,Wednesday,April
7043,Summer,0,1,22,213,235,2012/4/11,20,Wednesday,April
7044,Summer,0,1,11,154,165,2012/4/11,21,Wednesday,April
7045,Summer,0,1,4,130,134,2012/4/11,22,Wednesday,April
7046,Summer,0,1,9,52,61,2012/4/11,23,Wednesday,April
7047,Summer,0,1,1,22,23,2012/4/12,0,Thursday,April
7048,Summer,0,1,2,7,9,2012/4/12,1,Thursday,April
7049,Summer,0,1,0,4,4,2012/4/12,2,Thursday,April
7050,Summer,0,1,2,3,5,2012/4/12,3,Thursday,April
7051,Summer,0,1,0,1,1,2012/4/12,4,Thursday,April
7052,Summer,0,1,0,21,21,2012/4/12,5,Thursday,April
7053,Summer,0,1,2,94,96,2012/4/12,6,Thursday,April
7054,Summer,0,1,12,294,306,2012/4/12,7,Thursday,April
7055,Summer,0,1,20,604,624,2012/4/12,8,Thursday,April
7056,Summer,0,1,16,271,287,2012/4/12,9,Thursday,April
7057,Summer,0,1,38,103,141,2012/4/12,10,Thursday,April
7058,Summer,0,1,50,174,224,2012/4/12,11,Thursday,April
7059,Summer,0,1,60,199,259,2012/4/12,12,Thursday,April
7060,Summer,0,1,55,148,203,2012/4/12,13,Thursday,April
7061,Summer,0,1,74,150,224,2012/4/12,14,Thursday,April
7062,Summer,0,1,42,169,211,2012/4/12,15,Thursday,April
7063,Summer,0,1,54,299,353,2012/4/12,16,Thursday,April
7064,Summer,0,1,60,596,656,2012/4/12,17,Thursday,April
7065,Summer,0,1,63,547,610,2012/4/12,18,Thursday,April
7066,Summer,0,1,50,383,433,2012/4/12,19,Thursday,April
7067,Summer,0,1,26,254,280,2012/4/12,20,Thursday,April
7068,Summer,0,1,13,174,187,2012/4/12,21,Thursday,April
7069,Summer,0,1,15,143,158,2012/4/12,22,Thursday,April
7070,Summer,0,1,8,86,94,2012/4/12,23,Thursday,April
7071,Summer,0,1,14,41,55,2012/4/13,0,Friday,April
7072,Summer,0,1,2,28,30,2012/4/13,1,Friday,April
7073,Summer,0,1,6,5,11,2012/4/13,2,Friday,April
7074,Summer,0,1,3,8,11,2012/4/13,3,Friday,April
7075,Summer,0,1,1,4,5,2012/4/13,4,Friday,April
7076,Summer,0,1,2,19,21,2012/4/13,5,Friday,April
7077,Summer,0,1,0,84,84,2012/4/13,6,Friday,April
7078,Summer,0,1,13,283,296,2012/4/13,7,Friday,April
7079,Summer,0,1,24,539,563,2012/4/13,8,Friday,April
7080,Summer,0,1,36,294,330,2012/4/13,9,Friday,April
7081,Summer,0,1,59,133,192,2012/4/13,10,Friday,April
7082,Summer,0,1,75,158,233,2012/4/13,11,Friday,April
7083,Summer,0,1,104,218,322,2012/4/13,12,Friday,April
7084,Summer,0,1,112,246,358,2012/4/13,13,Friday,April
7085,Summer,0,1,125,223,348,2012/4/13,14,Friday,April
7086,Summer,0,1,115,237,352,2012/4/13,15,Friday,April
7087,Summer,0,1,113,350,463,2012/4/13,16,Friday,April
7089,Summer,0,1,107,564,671,2012/4/13,18,Friday,April
7090,Summer,0,1,75,352,427,2012/4/13,19,Friday,April
7091,Summer,0,1,44,242,286,2012/4/13,20,Friday,April
7092,Summer,0,1,36,153,189,2012/4/13,21,Friday,April
7093,Summer,0,1,34,181,215,2012/4/13,22,Friday,April
7094,Summer,0,1,35,163,198,2012/4/13,23,Friday,April
7095,Summer,0,0,11,85,96,2012/4/14,0,Saturday,April
7096,Summer,0,0,10,60,70,2012/4/14,1,Saturday,April
7097,Summer,0,0,3,53,56,2012/4/14,2,Saturday,April
7098,Summer,0,0,6,26,32,2012/4/14,3,Saturday,April
7099,Summer,0,0,5,9,14,2012/4/14,4,Saturday,April
7100,Summer,0,0,2,5,7,2012/4/14,5,Saturday,April
7101,Summer,0,0,2,19,21,2012/4/14,6,Saturday,April
7102,Summer,0,0,8,56,64,2012/4/14,7,Saturday,April
7103,Summer,0,0,24,136,160,2012/4/14,8,Saturday,April
7104,Summer,0,0,59,206,265,2012/4/14,9,Saturday,April
7105,Summer,0,0,139,267,406,2012/4/14,10,Saturday,April
7106,Summer,0,0,207,357,564,2012/4/14,11,Saturday,April
7107,Summer,0,0,274,404,678,2012/4/14,12,Saturday,April
7108,Summer,0,0,308,370,678,2012/4/14,13,Saturday,April
7109,Summer,0,0,288,372,660,2012/4/14,14,Saturday,April
7110,Summer,0,0,311,347,658,2012/4/14,15,Saturday,April
7111,Summer,0,0,253,329,582,2012/4/14,16,Saturday,April
7112,Summer,0,0,251,309,560,2012/4/14,17,Saturday,April
7113,Summer,0,0,197,284,481,2012/4/14,18,Saturday,April
7114,Summer,0,0,163,296,459,2012/4/14,19,Saturday,April
7115,Summer,0,0,112,209,321,2012/4/14,20,Saturday,April
7116,Summer,0,0,53,167,220,2012/4/14,21,Saturday,April
7117,Summer,0,0,64,148,212,2012/4/14,22,Saturday,April
7118,Summer,0,0,45,151,196,2012/4/14,23,Saturday,April
7119,Summer,0,0,30,94,124,2012/4/15,0,Sunday,April
7120,Summer,0,0,17,89,106,2012/4/15,1,Sunday,April
7121,Summer,0,0,20,54,74,2012/4/15,2,Sunday,April
7122,Summer,0,0,18,27,45,2012/4/15,3,Sunday,April
7123,Summer,0,0,2,10,12,2012/4/15,4,Sunday,April
7124,Summer,0,0,4,6,10,2012/4/15,5,Sunday,April
7125,Summer,0,0,5,11,16,2012/4/15,6,Sunday,April
7126,Summer,0,0,16,30,46,2012/4/15,7,Sunday,April
7127,Summer,0,0,33,64,97,2012/4/15,8,Sunday,April
7128,Summer,0,0,97,154,251,2012/4/15,9,Sunday,April
7129,Summer,0,0,186,235,421,2012/4/15,10,Sunday,April
7130,Summer,0,0,227,301,528,2012/4/15,11,Sunday,April
7131,Summer,0,0,275,360,635,2012/4/15,12,Sunday,April
7132,Summer,0,0,298,383,681,2012/4/15,13,Sunday,April
7133,Summer,0,0,282,346,628,2012/4/15,14,Sunday,April
7134,Summer,0,0,266,351,617,2012/4/15,15,Sunday,April
7135,Summer,0,0,286,330,616,2012/4/15,16,Sunday,April
7136,Summer,0,0,262,361,623,2012/4/15,17,Sunday,April
7137,Summer,0,0,184,295,479,2012/4/15,18,Sunday,April
7138,Summer,0,0,114,265,379,2012/4/15,19,Sunday,April
7139,Summer,0,0,86,205,291,2012/4/15,20,Sunday,April
7140,Summer,0,0,76,153,229,2012/4/15,21,Sunday,April
7141,Summer,0,0,37,97,134,2012/4/15,22,Sunday,April
7142,Summer,0,0,25,65,90,2012/4/15,23,Sunday,April
7143,Summer,1,0,15,26,41,2012/4/16,0,Monday,April
7144,Summer,1,0,7,21,28,2012/4/16,1,Monday,April
7145,Summer,1,0,5,9,14,2012/4/16,2,Monday,April
7146,Summer,1,0,3,5,8,2012/4/16,3,Monday,April
7147,Summer,1,0,0,6,6,2012/4/16,4,Monday,April
7148,Summer,1,0,4,34,38,2012/4/16,5,Monday,April
7149,Summer,1,0,10,123,133,2012/4/16,6,Monday,April
7150,Summer,1,0,20,367,387,2012/4/16,7,Monday,April
7151,Summer,1,0,48,549,597,2012/4/16,8,Monday,April
7152,Summer,1,0,59,238,297,2012/4/16,9,Monday,April
7153,Summer,1,0,75,149,224,2012/4/16,10,Monday,April
7154,Summer,1,0,115,136,251,2012/4/16,11,Monday,April
7155,Summer,1,0,75,196,271,2012/4/16,12,Monday,April
7156,Summer,1,0,79,184,263,2012/4/16,13,Monday,April
7157,Summer,1,0,105,183,288,2012/4/16,14,Monday,April
7158,Summer,1,0,81,194,275,2012/4/16,15,Monday,April
7159,Summer,1,0,92,266,358,2012/4/16,16,Monday,April
7160,Summer,1,0,111,601,712,2012/4/16,17,Monday,April
7161,Summer,1,0,87,589,676,2012/4/16,18,Monday,April
7162,Summer,1,0,61,461,522,2012/4/16,19,Monday,April
7163,Summer,1,0,48,327,375,2012/4/16,20,Monday,April
7164,Summer,1,0,39,232,271,2012/4/16,21,Monday,April
7165,Summer,1,0,35,179,214,2012/4/16,22,Monday,April
7166,Summer,1,0,24,97,121,2012/4/16,23,Monday,April
7167,Summer,0,1,10,33,43,2012/4/17,0,Tuesday,April
7168,Summer,0,1,6,5,11,2012/4/17,1,Tuesday,April
7169,Summer,0,1,1,3,4,2012/4/17,2,Tuesday,April
7170,Summer,0,1,0,6,6,2012/4/17,3,Tuesday,April
7171,Summer,0,1,3,6,9,2012/4/17,4,Tuesday,April
7172,Summer,0,1,1,29,30,2012/4/17,5,Tuesday,April
7173,Summer,0,1,8,136,144,2012/4/17,6,Tuesday,April
7174,Summer,0,1,18,443,461,2012/4/17,7,Tuesday,April
7175,Summer,0,1,42,631,673,2012/4/17,8,Tuesday,April
7176,Summer,0,1,71,329,400,2012/4/17,9,Tuesday,April
7177,Summer,0,1,52,165,217,2012/4/17,10,Tuesday,April
7178,Summer,0,1,65,174,239,2012/4/17,11,Tuesday,April
7179,Summer,0,1,65,179,244,2012/4/17,12,Tuesday,April
7180,Summer,0,1,52,187,239,2012/4/17,13,Tuesday,April
7181,Summer,0,1,59,198,257,2012/4/17,14,Tuesday,April
7182,Summer,0,1,91,217,308,2012/4/17,15,Tuesday,April
7183,Summer,0,1,50,320,370,2012/4/17,16,Tuesday,April
7186,Summer,0,1,73,464,537,2012/4/17,19,Tuesday,April
7187,Summer,0,1,44,358,402,2012/4/17,20,Tuesday,April
7188,Summer,0,1,37,260,297,2012/4/17,21,Tuesday,April
7189,Summer,0,1,18,144,162,2012/4/17,22,Tuesday,April
7190,Summer,0,1,10,72,82,2012/4/17,23,Tuesday,April
7191,Summer,0,1,3,35,38,2012/4/18,0,Wednesday,April
7192,Summer,0,1,1,13,14,2012/4/18,1,Wednesday,April
7193,Summer,0,1,1,8,9,2012/4/18,2,Wednesday,April
7194,Summer,0,1,0,6,6,2012/4/18,3,Wednesday,April
7195,Summer,0,1,0,7,7,2012/4/18,4,Wednesday,April
7196,Summer,0,1,0,34,34,2012/4/18,5,Wednesday,April
7197,Summer,0,1,6,128,134,2012/4/18,6,Wednesday,April
7198,Summer,0,1,10,408,418,2012/4/18,7,Wednesday,April
7199,Summer,0,1,25,551,576,2012/4/18,8,Wednesday,April
7200,Summer,0,1,20,245,265,2012/4/18,9,Wednesday,April
7201,Summer,0,1,31,116,147,2012/4/18,10,Wednesday,April
7202,Summer,0,1,14,105,119,2012/4/18,11,Wednesday,April
7203,Summer,0,1,15,95,110,2012/4/18,12,Wednesday,April
7204,Summer,0,1,13,51,64,2012/4/18,13,Wednesday,April
7205,Summer,0,1,8,43,51,2012/4/18,14,Wednesday,April
7206,Summer,0,1,10,88,98,2012/4/18,15,Wednesday,April
7207,Summer,0,1,36,199,235,2012/4/18,16,Wednesday,April
7208,Summer,0,1,46,442,488,2012/4/18,17,Wednesday,April
7209,Summer,0,1,27,478,505,2012/4/18,18,Wednesday,April
7210,Summer,0,1,26,342,368,2012/4/18,19,Wednesday,April
7211,Summer,0,1,8,252,260,2012/4/18,20,Wednesday,April
7212,Summer,0,1,24,165,189,2012/4/18,21,Wednesday,April
7213,Summer,0,1,9,153,162,2012/4/18,22,Wednesday,April
7214,Summer,0,1,14,56,70,2012/4/18,23,Wednesday,April
7215,Summer,0,1,5,20,25,2012/4/19,0,Thursday,April
7216,Summer,0,1,2,11,13,2012/4/19,1,Thursday,April
7217,Summer,0,1,2,4,6,2012/4/19,2,Thursday,April
7218,Summer,0,1,1,3,4,2012/4/19,3,Thursday,April
7219,Summer,0,1,0,4,4,2012/4/19,4,Thursday,April
7220,Summer,0,1,0,30,30,2012/4/19,5,Thursday,April
7221,Summer,0,1,4,116,120,2012/4/19,6,Thursday,April
7222,Summer,0,1,15,391,406,2012/4/19,7,Thursday,April
7223,Summer,0,1,26,651,677,2012/4/19,8,Thursday,April
7224,Summer,0,1,31,270,301,2012/4/19,9,Thursday,April
7225,Summer,0,1,46,143,189,2012/4/19,10,Thursday,April
7226,Summer,0,1,46,183,229,2012/4/19,11,Thursday,April
7227,Summer,0,1,51,213,264,2012/4/19,12,Thursday,April
7228,Summer,0,1,52,186,238,2012/4/19,13,Thursday,April
7229,Summer,0,1,54,183,237,2012/4/19,14,Thursday,April
7230,Summer,0,1,66,196,262,2012/4/19,15,Thursday,April
7231,Summer,0,1,63,324,387,2012/4/19,16,Thursday,April
7234,Summer,0,1,70,516,586,2012/4/19,19,Thursday,April
7235,Summer,0,1,52,352,404,2012/4/19,20,Thursday,April
7236,Summer,0,1,27,240,267,2012/4/19,21,Thursday,April
7237,Summer,0,1,29,219,248,2012/4/19,22,Thursday,April
7238,Summer,0,1,20,124,144,2012/4/19,23,Thursday,April
7239,Summer,0,1,7,28,35,2012/5/1,0,Tuesday,May
7240,Summer,0,1,0,21,21,2012/5/1,1,Tuesday,May
7241,Summer,0,1,1,7,8,2012/5/1,2,Tuesday,May
7242,Summer,0,1,1,2,3,2012/5/1,3,Tuesday,May
7243,Summer,0,1,1,7,8,2012/5/1,4,Tuesday,May
7244,Summer,0,1,0,17,17,2012/5/1,5,Tuesday,May
7245,Summer,0,1,2,24,26,2012/5/1,6,Tuesday,May
7246,Summer,0,1,8,161,169,2012/5/1,7,Tuesday,May
7247,Summer,0,1,19,538,557,2012/5/1,8,Tuesday,May
7248,Summer,0,1,18,331,349,2012/5/1,9,Tuesday,May
7249,Summer,0,1,30,144,174,2012/5/1,10,Tuesday,May
7250,Summer,0,1,50,179,229,2012/5/1,11,Tuesday,May
7251,Summer,0,1,41,228,269,2012/5/1,12,Tuesday,May
7252,Summer,0,1,41,208,249,2012/5/1,13,Tuesday,May
7253,Summer,0,1,37,167,204,2012/5/1,14,Tuesday,May
7254,Summer,0,1,48,186,234,2012/5/1,15,Tuesday,May
7255,Summer,0,1,41,313,354,2012/5/1,16,Tuesday,May
7256,Summer,0,1,65,616,681,2012/5/1,17,Tuesday,May
7258,Summer,0,1,58,429,487,2012/5/1,19,Tuesday,May
7259,Summer,0,1,36,299,335,2012/5/1,20,Tuesday,May
7260,Summer,0,1,31,251,282,2012/5/1,21,Tuesday,May
7261,Summer,0,1,21,190,211,2012/5/1,22,Tuesday,May
7262,Summer,0,1,16,79,95,2012/5/1,23,Tuesday,May
7263,Summer,0,1,4,43,47,2012/5/2,0,Wednesday,May
7264,Summer,0,1,8,7,15,2012/5/2,1,Wednesday,May
7265,Summer,0,1,7,9,16,2012/5/2,2,Wednesday,May
7266,Summer,0,1,0,6,6,2012/5/2,3,Wednesday,May
7267,Summer,0,1,2,2,4,2012/5/2,4,Wednesday,May
7268,Summer,0,1,2,31,33,2012/5/2,5,Wednesday,May
7269,Summer,0,1,3,117,120,2012/5/2,6,Wednesday,May
7270,Summer,0,1,14,344,358,2012/5/2,7,Wednesday,May
7271,Summer,0,1,26,640,666,2012/5/2,8,Wednesday,May
7272,Summer,0,1,26,289,315,2012/5/2,9,Wednesday,May
7273,Summer,0,1,28,147,175,2012/5/2,10,Wednesday,May
7274,Summer,0,1,39,145,184,2012/5/2,11,Wednesday,May
7275,Summer,0,1,35,210,245,2012/5/2,12,Wednesday,May
7276,Summer,0,1,49,179,228,2012/5/2,13,Wednesday,May
7277,Summer,0,1,51,189,240,2012/5/2,14,Wednesday,May
7278,Summer,0,1,52,204,256,2012/5/2,15,Wednesday,May
7279,Summer,0,1,54,313,367,2012/5/2,16,Wednesday,May
7280,Summer,0,1,70,659,729,2012/5/2,17,Wednesday,May
7282,Summer,0,1,43,461,504,2012/5/2,19,Wednesday,May
7283,Summer,0,1,42,296,338,2012/5/2,20,Wednesday,May
7284,Summer,0,1,21,218,239,2012/5/2,21,Wednesday,May
7285,Summer,0,1,27,146,173,2012/5/2,22,Wednesday,May
7286,Summer,0,1,21,77,98,2012/5/2,23,Wednesday,May
7287,Summer,0,1,15,75,90,2012/5/3,0,Thursday,May
7288,Summer,0,1,9,15,24,2012/5/3,1,Thursday,May
